topicort,5,3,6,0,8,0,10,8,9,3,3,0,3,9,4,9,3,4,4,8,3,3,8,3,6,12,12,7,8,0,6,6,6,2,2,4,3,3,11,3,0,3,8,7,7,4,6,0,1,3,19,0,4,5,5,2,3,7,4,2,7,4,7,3,3,2,7,3,3,3,3,11,11,2,7,0,5,6,4,5,11,3,9,3,3,6,6,0,4,1,7,3,7,3,4,3,7,9,0,0,0,9,7,4,5,5,3,0,3,0,3,6,0,0,3,6,0,4,9,8,8,3,4,5,5,9,3,6,6,4,6,0,5,3,3,0,0,6,0,4,9,7,5,0,6,0,6,6,3,3,7,6,10,0,7,3,5,0,0,6,0,11,2,0,7,6,0,5,6,3,2,3,12,6,4,3,6,6,6,6,0,5,3,6,3,4,10,3,3,7,8,4,6,3,6,6,13,15,13,9,3,3,3,10,6,0,4,0,0,3,6,9,9,11,3,4,7,3,4,10,0,2,6,15,4,6,7,7,3,6,5,5,5,6,6,3,2,3,3,3,4,8,7,4,4,0,0,3,9,4,8,3,7,3,5,7,10,12,5,4,5,4,8,6,4,4,5,4,6,7,3,3,9,8,15,3,7,5,5,9,6,6,6,9,5,5,5,3,9,10,4,4,3,3,0,6,7,8,6,0,7,6,7,6,0,0,7,7,6,6,9,8,5,5,2,4,3,6,5,5,6,7,6,6,0,2,5,6,11,5,3,3,6,3,8,3,5,3,3,0,3,4,3,3,11,4,3,5,0,5,11,6,3,3,9,2,0,8,0,3,8,5,6,4,4,5,6,3,4,6,6,8,5,11,3,3,3,0,3,5,4,3,11,0,13,5,3,2,6,6,4,4,3,3,4,4,5,4,7,0,5,0,3,6,6,6,0,0,0,11,3,4,11,8,9,3,7,3,9,4,4,6,3,0,5,3,3,2,12,5,3,3,5,6,7,10,12,11,3,3,3,9,0,4,3,0,8,0,3,4,4,3,3,2,0,0,15,6,3,6,9,4,3,11,5,3,4,18,11,12,4,4,3,7,4,4,3,6,3,6,6,16,3,3,3,3,7,12,5,5,0,9,3,4,3,3,0,3,7,6,4,6,5,5,3,6,11,9,9,4,2,11,9,8,4,9
torisel,2,0,4,3,5,3,7,6,7,0,1,3,1,7,2,7,1,2,2,5,1,1,6,1,4,10,10,5,6,3,4,4,4,5,1,2,1,0,9,0,3,1,5,5,5,2,4,3,4,1,17,3,2,3,3,2,1,5,2,4,5,2,5,1,1,1,5,0,0,0,0,9,9,3,4,3,3,3,2,2,9,1,7,0,2,3,3,3,2,3,5,2,5,1,2,0,5,6,3,3,3,7,5,2,3,3,1,3,1,3,1,3,3,3,0,4,3,2,7,6,6,1,2,3,3,6,1,3,3,2,4,3,2,1,1,3,3,4,3,2,7,5,3,3,3,3,4,3,1,1,5,4,8,3,5,1,3,3,3,4,3,9,1,3,5,4,3,3,4,0,5,1,10,4,2,1,4,4,4,4,3,3,2,4,1,2,7,0,1,5,6,2,3,1,4,4,11,13,11,7,1,1,1,8,4,3,2,3,3,1,4,7,7,9,1,2,5,1,2,8,3,1,4,13,2,4,5,5,1,3,2,5,3,3,3,1,1,1,1,1,2,6,5,2,2,3,3,1,7,2,5,1,5,1,4,5,8,9,3,2,3,2,6,3,2,2,3,2,4,5,1,0,7,6,12,1,5,3,2,7,4,4,4,7,2,3,2,1,7,8,2,2,1,1,3,4,5,5,3,3,5,4,5,4,3,3,5,5,4,3,7,6,3,3,3,2,1,4,3,3,3,5,4,3,3,5,3,4,8,3,1,0,4,0,6,1,2,1,1,3,1,2,1,1,8,2,1,3,3,3,9,4,0,1,7,4,3,6,3,1,6,3,4,3,2,3,4,1,2,3,3,5,3,9,1,1,1,3,1,3,2,1,9,3,11,3,0,2,3,3,2,2,1,1,5,2,2,2,5,3,3,3,1,4,4,4,3,3,3,9,0,2,8,6,7,1,5,1,7,2,2,3,1,3,3,1,0,2,10,3,1,1,3,3,5,8,9,8,1,1,1,7,3,2,1,3,5,3,0,2,2,1,1,4,3,3,13,4,1,4,6,2,0,8,2,1,2,15,9,10,2,2,1,5,2,2,1,4,1,4,4,14,1,0,1,1,4,9,3,3,3,7,1,2,1,1,3,1,5,3,2,4,3,3,1,4,9,7,6,2,2,9,7,5,2,7
tradjenta,3,2,2,4,6,4,7,5,5,2,1,4,1,6,0,5,1,0,0,5,1,1,5,1,3,9,9,3,5,4,2,2,3,4,2,0,1,2,7,2,4,1,6,4,4,0,2,4,4,1,15,4,0,2,3,4,1,3,0,3,3,0,4,1,1,3,3,2,2,2,2,8,7,3,5,4,2,4,2,3,8,1,5,2,1,4,4,4,0,4,3,1,4,1,0,2,3,6,4,4,4,5,4,0,2,2,1,4,1,4,1,4,4,4,2,3,4,0,6,5,5,1,0,2,3,7,1,4,4,0,3,4,3,1,1,4,4,3,4,0,5,5,2,4,4,4,3,4,1,1,3,3,7,4,3,1,2,4,4,2,4,8,2,4,3,2,4,3,2,2,4,1,9,3,0,1,2,3,3,2,4,1,2,2,1,0,7,2,1,5,4,2,4,1,3,2,9,11,9,5,1,1,1,6,3,4,0,4,4,1,2,5,5,8,1,0,3,1,0,7,4,2,3,12,2,3,4,3,1,4,3,3,2,4,4,1,2,1,1,1,0,4,4,0,0,4,4,1,5,0,5,1,3,1,3,3,6,9,2,0,3,0,5,4,2,2,2,0,3,3,1,2,5,5,12,1,3,3,3,5,2,2,3,6,3,3,3,1,6,7,0,0,1,1,4,2,3,5,4,4,3,3,3,3,4,4,3,3,3,4,5,5,3,3,3,0,1,2,2,1,5,4,3,4,4,4,2,3,8,3,1,2,2,2,4,1,3,1,1,4,1,0,1,1,8,0,1,2,4,3,7,3,2,1,5,3,4,5,4,1,5,2,2,2,0,3,3,1,0,4,4,5,2,8,1,1,1,4,1,2,0,1,7,4,10,1,2,4,5,4,0,0,1,1,3,0,3,0,3,4,2,4,1,2,3,2,4,4,4,7,2,0,8,4,6,1,3,1,6,0,0,4,1,4,1,1,2,4,9,1,1,1,2,4,4,7,9,8,1,1,1,5,4,2,1,4,5,4,2,0,0,1,1,3,4,4,12,3,1,3,6,0,2,8,3,1,0,15,7,8,0,0,1,3,0,0,1,4,1,3,2,12,1,2,1,1,6,9,3,2,4,6,1,0,1,1,4,1,4,4,0,3,2,3,1,2,8,5,6,0,2,8,7,6,2,6
transderm-nitro,3,2,2,4,6,4,7,5,5,2,1,4,1,6,0,5,1,0,0,5,1,1,5,1,3,9,9,3,5,4,2,2,3,4,2,0,1,2,7,2,4,1,6,4,4,0,2,4,4,1,15,4,0,2,3,4,1,3,0,3,3,0,4,1,1,3,3,2,2,2,2,8,7,3,5,4,2,4,2,3,8,1,5,2,1,4,4,4,0,4,3,1,4,1,0,2,3,6,4,4,4,5,4,0,2,2,1,4,1,4,1,4,4,4,2,3,4,0,6,5,5,1,0,2,3,7,1,4,4,0,3,4,3,1,1,4,4,3,4,0,5,5,2,4,4,4,3,4,1,1,3,3,7,4,3,1,2,4,4,2,4,8,2,4,3,2,4,3,2,2,4,1,9,3,0,1,2,3,3,2,4,1,2,2,1,0,7,2,1,5,4,2,4,1,3,2,9,11,9,5,1,1,1,6,3,4,0,4,4,1,2,5,5,8,1,0,3,1,0,7,4,2,3,12,2,3,4,3,1,4,3,3,2,4,4,1,2,1,1,1,0,4,4,0,0,4,4,1,5,0,5,1,3,1,3,3,6,9,2,0,3,0,5,4,2,2,2,0,3,3,1,2,5,5,12,1,3,3,3,5,2,2,3,6,3,3,3,1,6,7,0,0,1,1,4,2,3,5,4,4,3,3,3,3,4,4,3,3,3,4,5,5,3,3,3,0,1,2,2,1,5,4,3,4,4,4,2,3,8,3,1,2,2,2,4,1,3,1,1,4,1,0,1,1,8,0,1,2,4,3,7,3,2,1,5,3,4,5,4,1,5,2,2,2,0,3,3,1,0,4,4,5,2,8,1,1,1,4,1,2,0,1,7,4,10,1,2,4,5,4,0,0,1,1,3,0,3,0,3,4,2,4,1,2,3,2,4,4,4,7,2,0,8,4,6,1,3,1,6,0,0,4,1,4,1,1,2,4,9,1,1,1,2,4,4,7,9,8,1,1,1,5,4,2,1,4,5,4,2,0,0,1,1,3,4,4,12,3,1,3,6,0,2,8,3,1,0,15,7,8,0,0,1,3,0,0,1,4,1,3,2,12,1,2,1,1,6,9,3,2,4,6,1,0,1,1,4,1,4,4,0,3,2,3,1,2,8,5,6,0,2,8,7,6,2,6
travatan,2,1,3,3,5,3,7,6,6,1,0,3,0,7,1,6,0,1,1,5,2,2,5,2,4,9,9,4,5,3,3,3,4,4,1,1,2,1,8,1,3,2,5,5,5,1,3,3,4,2,16,3,1,3,4,3,0,4,1,4,4,1,4,0,2,2,4,1,1,1,1,9,8,4,4,3,3,3,3,2,8,2,6,1,2,3,3,3,1,3,4,2,5,2,1,1,4,6,3,3,3,6,4,1,3,3,2,3,2,3,2,3,3,3,1,3,3,1,6,5,6,0,1,3,4,6,0,4,3,1,3,3,2,2,0,3,3,4,3,1,6,4,2,3,4,3,4,4,2,0,4,4,8,3,4,0,2,3,3,3,3,8,1,3,4,3,3,2,3,1,4,0,9,4,1,0,3,4,4,3,3,2,3,3,0,1,7,1,0,6,5,1,3,2,3,3,10,12,10,6,2,0,0,7,4,3,1,3,3,0,3,6,6,8,0,1,4,0,1,7,3,1,4,13,3,4,5,4,0,3,2,4,3,3,4,0,1,0,0,0,1,5,5,1,1,3,3,2,6,1,6,2,4,2,4,4,7,9,3,1,2,1,5,3,1,1,3,1,4,4,2,1,6,5,12,0,4,4,3,6,3,3,3,6,2,2,3,2,7,8,1,1,0,2,3,3,4,5,3,3,4,3,4,3,3,3,4,4,4,3,6,5,2,4,2,1,0,3,2,2,4,4,4,3,3,4,3,4,8,2,2,1,3,1,5,2,2,2,0,3,0,1,2,0,8,1,2,3,3,2,8,4,1,2,6,4,3,6,3,2,6,3,3,3,1,2,3,0,1,3,3,5,3,8,2,2,0,3,0,3,1,2,8,3,10,2,1,3,4,3,1,1,2,2,4,1,3,1,4,3,3,3,0,3,3,3,3,3,3,8,1,1,8,5,6,2,4,2,7,1,1,3,2,3,2,2,1,3,9,2,2,0,2,4,4,7,9,8,0,0,0,6,3,1,0,3,5,3,1,1,1,0,2,4,3,3,12,3,2,4,6,1,1,8,2,2,1,15,8,9,1,1,0,4,1,1,0,3,0,4,3,13,0,1,0,2,5,9,2,3,3,6,2,1,0,0,3,0,4,4,1,3,3,2,0,3,8,6,6,1,3,9,6,5,1,6
trental,3,1,3,3,6,3,7,5,6,1,2,3,2,6,1,6,2,1,1,5,0,0,6,0,3,10,10,4,6,3,3,3,3,4,2,1,0,1,8,1,3,0,6,4,4,1,3,3,4,0,16,3,1,2,2,3,2,4,1,3,4,1,5,2,0,2,4,1,1,1,1,8,8,2,4,3,2,3,1,3,9,0,6,1,1,4,3,3,1,4,4,1,4,0,1,1,4,6,3,3,3,6,5,1,2,2,0,3,0,3,0,3,3,3,1,3,3,1,6,6,5,2,1,2,2,7,2,3,3,1,4,3,3,0,2,3,3,3,3,1,6,6,3,3,3,3,3,3,0,2,4,3,7,3,4,2,3,3,3,3,3,9,2,3,4,3,3,4,3,1,4,2,9,3,1,2,3,3,3,3,3,2,1,3,2,1,7,1,2,4,5,3,3,0,4,3,10,12,10,6,0,2,2,7,3,3,1,3,3,2,3,6,6,8,2,1,4,2,1,7,3,2,3,12,1,3,4,4,2,4,3,4,2,3,3,2,2,2,2,2,1,5,4,1,1,3,3,0,6,1,5,0,4,0,3,4,7,9,2,1,4,1,6,3,3,3,2,1,3,4,0,1,6,6,12,2,4,2,2,6,3,3,4,7,3,4,2,0,6,7,1,1,2,0,3,3,4,5,3,3,4,4,4,3,3,3,4,4,3,3,6,5,4,2,4,1,2,3,3,2,4,5,3,3,3,4,2,3,8,4,0,1,3,1,5,0,3,0,2,3,2,1,0,2,8,1,0,2,3,4,8,3,1,0,6,3,3,5,3,0,5,2,3,2,1,4,4,2,1,3,3,5,2,8,0,0,2,3,2,2,1,0,8,3,10,2,1,3,4,3,1,1,0,0,4,1,2,1,4,3,2,3,2,3,4,3,3,3,3,8,1,1,8,5,7,0,4,0,6,1,1,3,0,3,2,0,1,3,9,2,0,2,3,3,5,7,9,8,2,2,2,6,3,3,2,3,5,3,1,1,1,2,0,3,3,3,12,4,0,3,6,1,1,8,3,0,1,15,8,9,1,1,2,4,1,1,2,5,2,3,3,13,2,1,2,0,5,9,4,2,3,7,0,1,2,2,3,2,5,3,1,4,2,4,2,3,8,6,7,1,1,8,8,6,3,6
trezix,5,4,5,2,9,2,10,8,8,4,4,2,4,9,3,8,4,3,3,8,3,3,8,3,6,12,12,6,7,2,4,4,5,2,3,3,3,4,10,4,2,3,8,7,6,3,5,2,1,3,18,2,3,5,5,2,4,6,3,0,6,3,6,4,3,3,5,4,4,4,4,11,10,1,7,2,5,6,4,4,11,3,8,4,2,6,6,2,3,1,6,2,7,3,3,4,6,9,2,2,2,8,7,3,4,5,3,2,3,2,3,6,2,2,4,6,2,3,9,8,8,4,3,5,5,9,4,6,6,3,6,2,5,3,4,2,2,6,2,3,8,7,5,2,6,2,6,6,3,4,6,6,9,2,6,4,5,2,2,5,2,11,3,2,6,5,2,5,5,4,2,4,12,6,3,4,5,6,6,5,2,4,2,5,4,3,10,4,4,6,7,4,6,3,6,4,12,14,12,7,3,4,4,8,6,2,3,2,2,4,5,7,8,11,4,3,6,4,3,10,2,3,6,15,4,6,6,6,4,7,5,3,5,6,6,4,3,4,4,4,3,7,7,3,3,2,2,3,7,3,8,3,6,3,4,5,9,12,5,3,5,3,8,6,4,4,5,3,6,6,3,4,7,8,15,4,6,5,4,8,5,5,6,9,5,4,5,3,9,10,3,3,4,3,2,5,6,8,6,2,6,6,6,6,2,2,5,6,6,6,8,7,4,5,2,3,4,4,5,4,7,7,6,6,2,2,5,6,11,5,3,4,5,4,7,3,5,3,4,2,4,3,3,4,11,3,3,4,2,5,10,6,4,3,8,0,2,8,2,3,8,5,5,3,3,4,6,4,3,6,6,7,5,11,3,3,4,2,4,5,3,3,9,2,12,4,4,2,7,6,3,3,3,3,3,3,4,3,6,2,5,2,4,5,6,4,2,2,2,10,4,3,11,6,9,3,6,3,9,3,3,6,3,2,4,3,4,2,12,4,3,4,5,6,7,10,12,11,4,4,4,7,2,4,4,2,8,2,4,3,3,4,3,0,2,2,15,6,3,6,9,3,4,10,5,3,3,18,10,11,3,3,4,6,3,3,4,5,4,6,5,15,4,4,4,3,8,12,4,5,2,9,3,3,4,4,2,4,7,6,3,6,5,5,4,4,11,8,9,3,2,11,9,8,4,9
tridione,5,3,6,0,8,0,10,8,9,3,3,0,3,9,4,9,3,4,4,8,3,3,8,3,6,12,12,7,8,0,6,6,6,2,2,4,3,3,11,3,0,3,8,7,7,4,6,0,1,3,19,0,4,5,5,2,3,7,4,2,7,4,7,3,3,2,7,3,3,3,3,11,11,2,7,0,5,6,4,5,11,3,9,3,3,6,6,0,4,1,7,3,7,3,4,3,7,9,0,0,0,9,7,4,5,5,3,0,3,0,3,6,0,0,3,6,0,4,9,8,8,3,4,5,5,9,3,6,6,4,6,0,5,3,3,0,0,6,0,4,9,7,5,0,6,0,6,6,3,3,7,6,10,0,7,3,5,0,0,6,0,11,2,0,7,6,0,5,6,3,2,3,12,6,4,3,6,6,6,6,0,5,3,6,3,4,10,3,3,7,8,4,6,3,6,6,13,15,13,9,3,3,3,10,6,0,4,0,0,3,6,9,9,11,3,4,7,3,4,10,0,2,6,15,4,6,7,7,3,6,5,5,5,6,6,3,2,3,3,3,4,8,7,4,4,0,0,3,9,4,8,3,7,3,5,7,10,12,5,4,5,4,8,6,4,4,5,4,6,7,3,3,9,8,15,3,7,5,5,9,6,6,6,9,5,5,5,3,9,10,4,4,3,3,0,6,7,8,6,0,7,6,7,6,0,0,7,7,6,6,9,8,5,5,2,4,3,6,5,5,6,7,6,6,0,2,5,6,11,5,3,3,6,3,8,3,5,3,3,0,3,4,3,3,11,4,3,5,0,5,11,6,3,3,9,2,0,8,0,3,8,5,6,4,4,5,6,3,4,6,6,8,5,11,3,3,3,0,3,5,4,3,11,0,13,5,3,2,6,6,4,4,3,3,4,4,5,4,7,0,5,0,3,6,6,6,0,0,0,11,3,4,11,8,9,3,7,3,9,4,4,6,3,0,5,3,3,2,12,5,3,3,5,6,7,10,12,11,3,3,3,9,0,4,3,0,8,0,3,4,4,3,3,2,0,0,15,6,3,6,9,4,3,11,5,3,4,18,11,12,4,4,3,7,4,4,3,6,3,6,6,16,3,3,3,3,7,12,5,5,0,9,3,4,3,3,0,3,7,6,4,6,5,5,3,6,11,9,9,4,2,11,9,8,4,9
trinessa,5,3,6,0,8,0,10,8,9,3,3,0,3,9,4,9,3,4,4,8,3,3,8,3,6,12,12,7,8,0,6,6,6,2,2,4,3,3,11,3,0,3,8,7,7,4,6,0,1,3,19,0,4,5,5,2,3,7,4,2,7,4,7,3,3,2,7,3,3,3,3,11,11,2,7,0,5,6,4,5,11,3,9,3,3,6,6,0,4,1,7,3,7,3,4,3,7,9,0,0,0,9,7,4,5,5,3,0,3,0,3,6,0,0,3,6,0,4,9,8,8,3,4,5,5,9,3,6,6,4,6,0,5,3,3,0,0,6,0,4,9,7,5,0,6,0,6,6,3,3,7,6,10,0,7,3,5,0,0,6,0,11,2,0,7,6,0,5,6,3,2,3,12,6,4,3,6,6,6,6,0,5,3,6,3,4,10,3,3,7,8,4,6,3,6,6,13,15,13,9,3,3,3,10,6,0,4,0,0,3,6,9,9,11,3,4,7,3,4,10,0,2,6,15,4,6,7,7,3,6,5,5,5,6,6,3,2,3,3,3,4,8,7,4,4,0,0,3,9,4,8,3,7,3,5,7,10,12,5,4,5,4,8,6,4,4,5,4,6,7,3,3,9,8,15,3,7,5,5,9,6,6,6,9,5,5,5,3,9,10,4,4,3,3,0,6,7,8,6,0,7,6,7,6,0,0,7,7,6,6,9,8,5,5,2,4,3,6,5,5,6,7,6,6,0,2,5,6,11,5,3,3,6,3,8,3,5,3,3,0,3,4,3,3,11,4,3,5,0,5,11,6,3,3,9,2,0,8,0,3,8,5,6,4,4,5,6,3,4,6,6,8,5,11,3,3,3,0,3,5,4,3,11,0,13,5,3,2,6,6,4,4,3,3,4,4,5,4,7,0,5,0,3,6,6,6,0,0,0,11,3,4,11,8,9,3,7,3,9,4,4,6,3,0,5,3,3,2,12,5,3,3,5,6,7,10,12,11,3,3,3,9,0,4,3,0,8,0,3,4,4,3,3,2,0,0,15,6,3,6,9,4,3,11,5,3,4,18,11,12,4,4,3,7,4,4,3,6,3,6,6,16,3,3,3,3,7,12,5,5,0,9,3,4,3,3,0,3,7,6,4,6,5,5,3,6,11,9,9,4,2,11,9,8,4,9
trophamine,11,13,10,15,10,15,7,7,8,13,12,15,12,7,12,8,12,12,12,9,12,12,8,12,9,8,8,9,9,15,11,11,10,16,13,12,12,13,5,13,15,12,9,9,9,12,10,15,16,12,5,15,12,10,11,15,12,9,12,15,9,12,10,12,12,14,10,13,13,13,13,5,6,14,10,15,10,10,12,12,7,12,8,13,13,11,10,15,12,15,10,13,8,12,12,13,9,7,15,15,15,8,10,12,11,11,12,15,12,15,12,10,15,15,13,9,15,12,7,8,8,12,12,11,10,9,12,10,10,12,10,15,11,12,12,15,15,9,15,12,8,10,10,15,10,15,9,10,12,12,9,9,7,15,9,12,11,15,15,10,15,6,13,15,9,10,15,10,10,13,16,12,5,9,12,12,10,9,9,10,15,11,13,10,12,12,8,13,12,11,9,12,10,12,10,11,5,5,5,8,12,12,12,7,9,15,12,15,15,12,10,8,7,6,12,12,9,12,12,5,15,13,9,6,12,9,10,9,12,10,12,12,10,10,10,12,13,12,12,12,12,9,8,12,12,15,15,12,8,12,9,12,9,12,11,10,6,7,10,12,10,12,9,10,12,12,11,12,9,9,12,13,8,8,6,12,9,11,12,7,10,10,10,7,11,11,11,12,7,7,12,12,12,12,15,10,9,9,10,15,9,10,10,9,15,15,10,10,9,10,7,9,11,10,14,12,12,11,10,11,11,10,9,10,15,16,10,9,7,11,12,13,10,13,9,12,11,12,12,15,12,12,12,12,7,12,12,11,15,10,6,9,13,12,8,15,15,7,15,12,8,10,10,14,12,11,10,12,12,10,10,9,11,5,12,12,12,15,12,10,12,12,6,15,8,11,13,15,11,10,12,12,12,12,14,12,12,12,9,15,10,15,12,10,10,11,15,15,15,5,13,12,6,9,7,12,9,12,7,12,12,10,12,15,11,12,13,15,6,11,12,12,10,10,10,7,8,7,12,12,12,8,15,11,12,15,9,15,13,12,12,12,12,15,15,15,0,10,12,9,7,12,13,6,11,12,12,7,5,4,12,12,12,9,12,12,12,11,12,9,10,5,12,13,12,12,9,6,11,11,15,7,12,12,12,12,15,12,10,10,12,10,10,10,12,11,6,8,8,12,13,6,9,10,12,7
trovan-zithromax,2,4,2,6,3,6,5,3,3,4,3,6,3,4,3,3,3,3,3,2,4,4,2,4,2,6,6,1,2,6,3,3,3,7,4,3,4,4,5,4,6,4,3,4,4,3,2,6,7,4,13,6,3,4,5,6,3,1,3,6,1,3,1,3,4,5,2,4,4,4,4,6,5,6,2,6,3,1,5,3,5,4,3,4,4,3,1,6,3,6,3,4,5,4,3,4,1,3,6,6,6,3,1,3,4,4,4,6,4,6,4,1,6,6,4,2,6,3,3,2,3,3,3,4,3,4,3,3,1,3,0,6,2,4,3,6,6,2,6,3,3,3,4,6,3,6,2,3,4,3,1,2,5,6,1,3,1,6,6,2,6,5,4,6,1,2,6,1,2,4,7,3,6,2,3,3,2,2,2,2,6,3,5,3,3,3,4,4,3,6,4,3,1,4,0,3,7,9,7,3,4,3,3,4,2,6,3,6,6,3,2,3,3,5,3,3,1,3,3,5,6,4,2,10,5,2,3,1,3,1,3,4,4,1,3,3,4,3,3,3,3,4,3,3,3,6,6,4,3,3,4,4,1,4,4,3,4,6,3,3,1,3,2,1,3,3,4,3,2,1,4,4,3,2,9,3,1,5,5,3,2,2,0,3,2,2,5,4,4,5,3,3,3,4,6,3,1,2,1,6,1,0,3,2,6,6,3,3,2,1,3,3,2,4,5,3,3,3,4,3,2,1,2,1,6,7,4,2,5,2,4,4,3,4,4,4,2,4,3,6,3,3,4,3,5,3,4,4,6,1,5,2,4,4,3,6,6,3,6,4,3,4,2,5,3,2,0,3,3,1,1,3,4,6,4,4,3,6,3,3,3,4,5,6,8,4,4,6,2,1,3,3,4,4,6,3,5,3,1,6,4,6,3,2,0,3,6,6,6,5,4,3,5,4,3,4,1,4,4,3,3,1,4,6,4,4,4,6,6,4,4,3,4,3,1,6,6,5,3,3,3,3,6,2,3,6,2,6,4,3,3,3,4,6,6,6,10,0,4,2,3,3,4,6,3,4,3,12,5,6,3,3,3,1,3,3,3,2,3,2,3,10,3,4,3,4,4,6,2,4,6,3,4,3,3,3,6,3,1,3,3,0,3,1,3,3,5,3,3,3,5,6,5,3,3,3
trulicity,3,1,3,3,6,3,7,5,6,1,2,3,2,6,1,6,2,1,1,5,0,0,6,0,3,10,10,4,6,3,3,3,3,4,2,1,0,1,8,1,3,0,6,4,4,1,3,3,4,0,16,3,1,2,2,3,2,4,1,3,4,1,5,2,0,2,4,1,1,1,1,8,8,2,4,3,2,3,1,3,9,0,6,1,1,4,3,3,1,4,4,1,4,0,1,1,4,6,3,3,3,6,5,1,2,2,0,3,0,3,0,3,3,3,1,3,3,1,6,6,5,2,1,2,2,7,2,3,3,1,4,3,3,0,2,3,3,3,3,1,6,6,3,3,3,3,3,3,0,2,4,3,7,3,4,2,3,3,3,3,3,9,2,3,4,3,3,4,3,1,4,2,9,3,1,2,3,3,3,3,3,2,1,3,2,1,7,1,2,4,5,3,3,0,4,3,10,12,10,6,0,2,2,7,3,3,1,3,3,2,3,6,6,8,2,1,4,2,1,7,3,2,3,12,1,3,4,4,2,4,3,4,2,3,3,2,2,2,2,2,1,5,4,1,1,3,3,0,6,1,5,0,4,0,3,4,7,9,2,1,4,1,6,3,3,3,2,1,3,4,0,1,6,6,12,2,4,2,2,6,3,3,4,7,3,4,2,0,6,7,1,1,2,0,3,3,4,5,3,3,4,4,4,3,3,3,4,4,3,3,6,5,4,2,4,1,2,3,3,2,4,5,3,3,3,4,2,3,8,4,0,1,3,1,5,0,3,0,2,3,2,1,0,2,8,1,0,2,3,4,8,3,1,0,6,3,3,5,3,0,5,2,3,2,1,4,4,2,1,3,3,5,2,8,0,0,2,3,2,2,1,0,8,3,10,2,1,3,4,3,1,1,0,0,4,1,2,1,4,3,2,3,2,3,4,3,3,3,3,8,1,1,8,5,7,0,4,0,6,1,1,3,0,3,2,0,1,3,9,2,0,2,3,3,5,7,9,8,2,2,2,6,3,3,2,3,5,3,1,1,1,2,0,3,3,3,12,4,0,3,6,1,1,8,3,0,1,15,8,9,1,1,2,4,1,1,2,5,2,3,3,13,2,1,2,0,5,9,4,2,3,7,0,1,2,2,3,2,5,3,1,4,2,4,2,3,8,6,7,1,1,8,8,6,3,6
tygacil,2,4,2,6,4,6,5,2,3,4,4,6,4,3,3,3,4,3,3,3,3,3,4,3,0,7,7,1,4,6,3,3,3,7,5,3,3,4,5,4,6,3,5,3,3,3,2,6,7,3,13,6,3,2,3,6,4,1,3,6,1,3,3,4,3,5,2,4,4,4,4,5,5,5,2,6,1,1,4,3,7,3,3,4,4,3,1,6,3,7,3,4,4,3,3,4,1,4,6,6,6,3,3,3,2,4,3,6,3,6,3,1,6,6,4,2,6,3,4,3,2,4,3,4,1,6,4,1,1,3,2,6,2,3,4,6,6,0,6,3,3,5,4,6,1,6,0,1,3,4,1,0,4,6,1,4,3,6,6,2,6,6,5,6,1,2,6,3,2,4,7,4,6,0,3,4,2,0,0,2,6,2,4,3,4,3,5,4,4,4,4,4,1,3,2,3,7,9,7,3,3,4,4,4,0,6,3,6,6,4,2,3,3,6,4,3,1,4,3,5,6,5,0,9,4,0,1,1,4,3,5,4,2,1,1,4,5,4,4,4,3,4,3,3,3,6,6,3,3,3,2,3,1,3,3,3,4,6,1,3,3,3,4,1,4,4,4,3,0,1,3,4,3,4,9,4,1,3,3,3,2,1,2,4,2,4,3,3,3,4,3,3,4,3,6,3,1,3,1,6,1,2,3,2,6,6,3,3,0,1,3,3,4,2,6,3,4,3,4,2,2,3,0,1,6,7,2,0,5,4,3,4,3,4,4,3,2,3,4,6,4,3,3,4,5,3,3,2,6,3,5,0,4,3,3,6,6,2,6,3,2,2,2,5,3,4,2,4,3,1,1,4,4,5,3,3,4,6,4,1,3,3,5,6,7,3,4,6,2,1,3,3,3,3,6,3,3,3,1,6,2,6,4,2,2,3,6,6,6,5,4,3,5,4,4,3,1,3,3,3,3,1,3,6,3,3,4,6,7,3,3,4,4,1,3,6,6,5,4,4,4,3,6,3,4,6,3,6,4,3,3,4,3,6,6,6,9,2,3,0,4,3,4,5,3,3,3,12,5,6,3,3,4,1,3,3,4,4,4,0,3,10,4,4,4,3,4,7,4,4,6,4,3,3,4,4,6,4,3,1,3,2,1,3,4,3,6,3,5,3,4,5,6,4,4,4
